x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
-0.5468241,0.2601419,-0.24210955,0.03377316,0.40988627,-0.4251484,-0.16646433,-0.04118846,-0.3807564,0.44186917,0.10318828,0.029110234,-0.06718164,1.4479157,-0.28029618,-0.5838526,-0.47444838,0.4809298,0.5059586,0.387853,0.5267605,0.06135119,0.4412585,0.2099401,0.2846815,-0.0957855,0.506551,-0.28000936,-0.55318457,-0.16727322,0.39459047,0.18767646,0.3090716,0.35853586,0.16666369,0.47739923,-0.20769255,0.19582084,-0.15403973,-0.45762348,-0.61869156,0.1874844,0.69833905,-1.033767,-0.22766414,-0.57095635,-0.05222817,-0.36406836,-0.45167154,-0.47144437,0.19216155,-0.20346189,-0.27550468,-0.37097636,-0.47556278,0.5385207,0.15136574,0.7742424,-0.52122784,0.14724752,0.57221097,0.7147194,-0.044126518,-0.74636376,-0.012226138,0.34172133,-0.5244774,0.066428095,0.59195507,0.3012597,-0.033774056,0.6342282,-1.1704285,-0.118973695,0.09211723,-0.8575356,-0.08325282,-0.06535362,0.7724005,0.4275623,-0.52532154,-0.2505909,-0.646976,0.19241299,0.1306699,-0.4759493,0.49431622,0.06293421,-0.19602665,-0.25571904,0.043909032,-0.2340499,-0.9928596,-0.018221054,-0.5154735,-0.1618631,0.13205932,-0.38959286,-0.30555072,0.12617053,-0.2930644,0.46424776,0.09222962,0.2522924,0.16186701,-0.44341502,0.12646292,-0.72689813,0.19690862,0.35419533,0.32412353,-0.09674297,-0.7609289,-0.23565625,0.34125233,0.13789545,-0.084738016,-0.5406852,-0.12841594,0.3957764,-0.1556636,-0.7134884,0.13444172,0.095263295,-1.1235147,0.22590108,0.23452362,1.3624135
0.56518704,-0.05492892,-0.7653935,0.4855369,0.6129121,-0.5328304,0.3445737,0.13583454,0.008515917,-0.28850448,0.5016786,-0.20614856,-0.080942,0.20031206,-0.19789718,0.44281435,0.38109586,0.5404165,-0.21150266,-0.23372346,0.40938792,-0.1024218,0.21032557,0.8384357,0.27115816,-0.054453652,-0.22730799,0.47877464,0.13561894,-0.60064447,0.7803728,-0.6899272,0.17642269,0.41690686,0.75187105,0.5661435,-0.34136054,-0.30995694,-0.38460812,-0.36598226,-0.6956878,-0.05006078,0.39657772,-1.1768358,-0.43702745,0.24589026,0.87390655,0.8168182,-0.09417352,-0.5689766,0.21048175,0.3693328,0.6053776,-0.05091143,-0.37810802,0.0066730613,0.05420948,-0.45125768,-1.0185657,-0.38051423,-0.063347414,-0.2379233,0.7076664,0.16871794,0.7887593,0.7716865,-0.50295675,0.010850565,-0.09222496,-0.72082096,0.14820787,0.6694387,-0.29109657,-0.36983874,0.05461612,-0.22808126,0.37623367,-0.385991,0.21099131,-0.1959829,-0.30735987,0.25837862,0.14635023,0.48713356,-0.2350481,0.17543358,-0.027383622,0.43466204,-0.38327503,-0.7320192,-0.13612385,-0.5344842,-0.5203871,-0.32657313,0.05448449,-0.028913612,-0.8941265,0.08095278,0.6158852,0.5784255,0.13229665,-0.08288066,-0.65025634,-0.57481956,-0.18580134,-0.5047076,-0.29882288,-0.07698188,0.85862607,0.6718475,0.58985406,-0.5961021,-0.21896794,-0.33474702,-0.03580115,0.27042773,-0.60219073,-0.25694454,-0.1763974,0.7653273,-0.13776028,-0.8321801,0.104804225,-0.17599797,-0.26840568,-0.44064716,0.36348763,0.55478823
0.05140653,-0.14136702,-0.34835595,0.6348935,0.5020705,-0.511621,-0.15263768,0.08096025,-0.04930626,-0.08801836,-0.3207624,0.4866429,0.05576309,-0.13948219,-0.1938718,0.35490122,-0.046051532,0.31159043,-0.3782272,-0.19689573,-0.16206647,-0.20546952,-0.6452958,0.64626926,-0.38183516,0.18733636,0.354489,0.11242065,-0.21104962,0.10716033,-0.05856551,-0.33677754,-0.053624313,0.21959206,0.43068442,0.4479094,-0.09763291,0.023260185,0.13851096,-0.014700439,-0.44642606,-0.47269517,0.71394265,-1.283056,0.18337095,-0.20416069,0.09866294,0.9569728,0.1718093,-0.45340085,0.098937236,0.8295532,0.5181785,0.21503524,0.068660446,0.56646055,0.5814667,-0.34313425,-0.8496057,0.16211171,-0.074621946,0.04303584,0.081507206,0.15283719,-0.29959095,0.14529076,0.18566804,-0.011013088,-0.08647613,-0.26944196,0.054067604,-0.017892847,-0.35190606,0.046400066,-0.20874034,-0.61559886,-0.13436876,0.39588362,0.5648347,0.20454812,0.1561772,0.63197076,-0.45803794,-0.994966,-0.36110738,0.6113548,0.11496809,-0.45961452,-0.17445377,0.17261177,0.3401131,0.5518824,-0.34702805,1.1231815,-0.7734717,-0.28092757,0.2727493,0.313277,0.3775555,-0.16673191,0.09937939,-0.18289055,-0.16536464,-0.084360935,-0.72635907,-0.13924734,0.01344047,0.07341583,-0.20548932,0.02452077,0.02470702,-0.26107034,-0.46912813,-0.34924856,0.47699663,0.79490143,-0.3870573,-0.38539162,0.45537648,-0.09493624,-0.19789895,-0.021172673,-0.15604284,0.27986565,0.32107547,0.42088374,-0.036810648,0.36790842
1.2147951,0.015690261,-0.44245964,0.12927407,-0.3558874,-0.4405605,0.21667327,-0.24204846,-0.54250914,0.5134435,-0.8738684,0.19326279,0.22193538,0.5546625,-0.52568185,0.7117628,0.13170768,-0.61069304,0.09966781,0.0010548224,0.3767265,-0.8509298,-1.1120586,-0.114958316,0.057398025,-0.81998706,-0.23692241,0.43840554,-0.40977788,0.15942462,0.65602064,-0.8537651,0.2847229,0.15459187,0.22523285,0.28555575,0.1952417,0.44788137,0.20452125,0.39860398,-0.6470384,-0.15572634,1.067731,-0.042655576,0.30308872,0.05989919,0.41167974,0.9806488,0.031850923,-0.5582771,-0.28081825,-0.45964015,0.8035299,-0.8715667,-0.14561738,-0.0122113535,-0.5576698,0.69934726,-0.63137317,-0.60125554,0.3876509,0.33349347,0.18051887,-0.276339,-0.12758632,-0.16381066,0.48605353,0.82931656,-0.44517776,-0.47972006,-0.044176493,0.10261415,-0.6881935,-0.6830569,-0.030172994,0.1672279,-0.12714727,0.17319056,0.19863358,0.42058367,0.6315385,0.82736176,-0.76848227,0.05395752,-0.70625216,0.054174684,-0.18728623,0.637446,-0.4781098,0.012812623,0.070132434,-0.005213799,-1.1769619,-0.34254992,-0.16362433,0.19079933,0.1343987,-0.2775929,-0.015890438,0.33278468,-0.09903247,0.17148383,0.13662244,-0.44012353,0.37185127,-0.29476234,0.059673354,0.10145696,0.36644074,0.30135557,-0.286032,0.13912606,0.096202806,0.159806,-0.39183074,-0.39121237,-0.21414018,-0.7171806,-0.4088636,0.21219839,0.20206429,-0.24627629,0.7407488,0.80878276,-0.14823256,-0.49906114,0.2130817,0.5038909
-0.19832176,0.28578612,-0.402489,0.29920846,0.08545008,0.023050332,0.08121778,0.05355937,0.30285254,0.19580771,0.09377585,0.14491487,0.22452907,0.5707196,-0.1411225,-0.13162453,-0.41904822,0.2997988,0.06801171,0.2613107,0.05759553,-0.046720758,-0.3232856,0.58304745,-0.5748393,0.03278908,0.34932396,0.14659485,-0.09514568,-0.18761727,0.4363058,-0.21490449,-0.39666054,-0.033118557,0.08410107,-0.13549526,0.00737747,0.46757317,-0.37343496,-0.04152311,-0.23112538,-0.2337809,0.8207403,-0.37860936,-0.18151115,-0.33048964,-0.21813002,-0.055540573,0.19779736,-0.39702177,-0.32706624,0.07378524,0.31159708,0.26030746,-0.5441053,0.20833781,0.61688596,0.6028087,-0.5201382,-0.09428819,-0.40819117,-0.19144544,0.06277515,0.44262233,-0.2225364,0.1386048,-0.23804995,0.22499454,-0.595964,-0.26698068,0.07005272,-0.035580095,-0.62412184,0.0030669484,-0.21742141,-0.55936754,-0.007133573,-0.21828116,0.31382284,0.19390504,-0.44645742,0.075579226,-0.4221983,-0.20098306,-0.12650213,0.19157274,-0.069941945,0.18930022,0.03845679,-0.5247054,-0.028481398,0.1583948,-0.15497167,0.24372399,-0.2445107,0.5551887,0.25143352,-0.06960837,-0.110375054,-0.09460093,-0.3375201,-0.26099157,-0.5186132,-0.48013067,-0.19394165,-0.0040730317,0.4756236,-0.031350978,0.6740942,0.51355195,-0.20702857,-0.30459258,-0.024905225,0.062370066,0.100595616,0.28060874,-0.21475159,-0.17315365,0.43316975,-0.01703196,-0.024332028,-0.19117431,0.11920403,0.092743896,-0.2829495,0.2727547,-0.05902736,0.19489504
0.2239999,0.11379763,-0.28010157,0.8593385,-0.32335916,-0.23064673,-0.5940936,0.21763103,-0.82632184,0.12161356,-0.7827505,0.026478268,0.62042433,0.8163742,-0.43760267,-0.14112313,0.2537599,0.3897368,-0.26099163,0.02680092,0.20742622,0.48261496,-0.8437657,0.9764388,-0.39031237,0.08994925,-0.1696405,0.47810838,0.26291493,-0.34453776,0.587636,-0.05593978,-0.117297165,0.3653637,-0.065645225,-0.3518584,-0.19341958,-0.17939146,0.6036214,-0.82197714,-0.7646353,-0.4559883,0.2573491,-0.59544086,-0.12719998,0.5265603,0.3171527,0.23766384,0.0145887565,0.0141498195,-0.50440806,0.55442584,0.92890936,-0.15753704,-0.410603,0.35534197,-0.34993112,0.25697383,-0.54224426,0.2884033,-0.04338015,0.8790088,0.44447875,-0.06599828,0.7139073,0.2820042,-0.016849214,-0.008348101,-0.5318859,-0.461783,-0.17079471,0.16637775,-0.2905332,0.50965875,-0.45244318,0.043727376,0.15035434,0.26381543,0.3823711,-0.11162712,0.2812147,0.2999594,0.055066958,-0.11303765,0.12826605,-0.25521663,-0.03466191,-0.011099732,0.024259135,0.006900917,-0.27891108,0.6429544,-0.48401204,-0.10608191,-0.21510406,-0.25270826,0.44573098,0.07773725,0.5371383,0.4054631,0.31637678,-0.12585852,-0.33514792,-0.46045038,0.07469448,-0.37820795,-0.11536247,-0.074732944,-0.25908518,-0.11794747,0.07015422,-0.6622174,-0.41411638,0.9345343,-0.11240075,0.40879294,-0.1964686,-0.3335827,0.0470709,0.16305435,0.30353907,-0.46813512,0.19354676,-0.3819283,-0.106501505,-0.7717796,0.30810714,0.5859643
0.15697412,0.028302852,-0.6296236,1.0065072,-0.491521,0.068832055,0.08238001,0.029364513,-0.5759121,0.28468916,0.37113622,0.20101005,-0.10469511,0.9641414,-0.63571733,-0.3196445,0.17939432,0.15440549,-0.0008049307,0.32501006,-0.28996006,0.14329876,-0.2937358,1.1147922,-0.15243141,-0.38440007,-0.21950161,0.30624747,0.23502135,-0.9283678,0.06671326,0.79417425,-0.42533103,0.11342629,-0.6095899,-0.6456865,0.44030097,0.61750495,-0.5212547,-0.28246862,-0.54043335,-0.34534088,0.4093539,-0.62308556,-0.12935275,0.1843368,0.19781396,0.21919626,0.27605182,-0.021623438,-0.33146185,0.4474906,0.039184306,-0.26443857,0.16226217,1.1186339,0.463848,0.58705306,-1.0001078,-0.26350376,0.0750501,-0.2524864,-0.1846143,0.23508887,0.40856528,-0.06735881,-0.09541554,-0.009802763,0.29048362,0.054663505,0.3253279,0.10847038,-0.40822327,0.18027137,-3.1540767e-05,-0.10395273,-0.5046692,-0.017115623,-0.44605148,-0.34738478,0.42258012,-0.24210745,-0.63771814,0.24697277,-0.4615206,0.006809196,-0.32104045,0.020988235,0.75662255,-0.7425323,0.10496368,0.3447132,-1.117255,0.32217225,-0.482998,0.7812718,0.17190613,0.26103297,-0.0073705716,0.25296447,-0.31334692,0.12677418,-0.524724,0.2845544,0.31539863,0.6655051,0.2792063,0.33481422,0.5485035,-0.37590402,0.20964256,-0.2960601,-0.41173893,-0.18870974,0.60489005,-0.28903496,0.17596892,-0.4676327,0.4657794,-0.3495696,-0.40673742,-0.41243017,0.11403984,-0.5284332,0.07238582,-0.47066605,0.19832319,-0.33479935
0.24230489,-0.05635113,0.05189677,0.932864,0.10239574,0.67129505,-0.07043662,0.27350935,-0.25537804,-0.5124766,0.0036620374,-0.09569608,-0.26844764,0.2646456,-0.7837713,0.80339044,-0.40304023,0.42460865,0.38969904,0.6377018,0.22812583,-1.2467599,-0.93987834,0.24469395,0.28265187,-0.27471808,-0.022071512,0.07676637,0.32944173,-0.68213814,0.097108535,0.21630847,-0.51198757,-0.17699693,0.1696487,0.4251754,0.5652252,-0.21701415,-0.67787296,0.53010756,-1.4433343,0.044363122,0.94258475,-0.78728735,0.23008555,-0.21250165,0.49737304,0.17627646,-0.008009473,-0.08949233,-0.3525836,0.3210443,0.5948236,0.116688564,0.09450424,-0.120831214,-0.4938889,0.5274009,-0.9543535,0.25746468,0.7019183,-1.0634937,0.24363533,-0.16658202,-0.5459583,-0.68102694,-0.2505394,-0.115522295,-0.18833686,-0.3045348,0.6978433,0.4227671,-0.20737253,0.73277664,0.23103304,-0.73148215,0.27412963,0.020048568,0.7394471,-0.62807727,0.49255216,1.0129181,-0.1817145,-0.46052963,-0.5737497,0.39728522,-0.2343751,-0.0855239,-0.20429236,-0.1047292,0.19871992,-0.23959,-0.03102151,0.3127561,-0.061604373,0.28807724,-0.3922158,0.47604713,-0.042974684,-0.10293461,-0.40305293,0.3683758,-0.5404457,-0.07918105,-0.58167547,-0.07268665,-0.19952871,-0.049684875,0.9685703,-0.14805867,0.09604078,0.47172037,0.017514128,0.046892,0.15312777,0.23008047,-0.22278838,-0.86700994,-0.650934,-0.62371725,-0.30560043,-0.9411547,-0.25668114,0.15857203,-0.24883546,0.2556254,-0.09098245,-0.13651195
0.7039319,-0.6561187,-0.33427063,1.2585655,0.10702737,-0.6151472,0.09373666,0.31742153,0.002228652,0.17722203,-0.48514393,0.70464665,0.38804424,0.42991886,-0.6859286,0.20295551,0.5970332,0.068173446,0.1870066,0.6349995,0.1885898,-0.47739792,-0.8087301,0.24839056,0.45883536,0.16005586,-0.2608727,-0.28628573,-0.07407737,-0.10813673,0.30749884,0.15997593,0.10939254,0.44320825,-0.048908833,0.5415469,0.20947489,-0.1415619,-1.2573967,0.49037096,-0.23856966,0.1983059,0.79975224,-0.29714343,0.12162634,0.085924335,0.2323885,0.31570494,-0.9572686,0.09823502,-0.54826814,0.5633342,0.007748378,-0.21396391,0.0651826,-0.01309933,-0.98965555,0.19838233,-0.3632879,0.19835743,-0.2659475,-0.26392084,-0.38268098,-0.6703785,-0.08573423,0.21854392,0.09590789,0.22586253,-0.389141,0.09866787,-0.6578945,0.34252438,-0.901706,-0.015028585,-0.014885907,-0.3504056,-0.8506155,-0.1366864,0.02606896,-0.2578621,-0.16198269,0.3011902,-0.68526834,0.2576125,-0.5833066,-0.42201304,0.2413282,0.228275,0.18250675,-0.12268341,0.18173175,0.011882383,-0.7178177,-0.22294004,-0.2603447,0.25275564,0.51185644,0.41598314,-0.25577447,0.051741976,0.15089646,-0.17707877,0.5071244,-0.15971321,-0.21428618,0.7533804,0.53653127,-0.3449427,0.56693983,-0.11840266,-0.77850145,-0.057081543,0.15420237,0.0009136172,0.6096706,0.006007012,0.18119414,-0.252791,-0.38259125,-0.110387206,-0.095151514,-0.23706153,0.17924744,0.708456,-0.004389938,0.43502554,-0.021013824,-0.05646251
-0.4487438,-0.5361189,-0.29004893,1.0320339,0.21561728,-0.38230908,-0.11365353,0.5518388,-0.3320095,0.105301164,-0.44297808,0.49914777,0.06767615,0.2290458,-0.19406682,-0.24605137,0.32829222,-0.30618882,-0.38718948,0.38306403,-0.24415217,-0.23093788,-0.003184496,0.13503706,0.071550496,-0.28863493,0.25668615,-0.12765953,0.50849503,-0.4472661,0.7927686,0.42399612,0.10066147,0.059660856,-0.2540006,-0.24843442,0.033232197,0.58664054,-0.9787453,-0.24273732,-0.3980625,0.17826873,0.55162466,-0.95753485,0.5280939,0.4753951,-0.5864305,0.4869674,-0.08706754,0.39903185,-0.3903316,0.47821194,-0.4558944,0.010729648,-0.12524502,0.31392452,-1.2738782,1.1468647,-1.3144966,-0.36029804,-0.036317807,0.40468755,-0.13264576,-0.7898429,0.45958924,-0.041446544,0.5830702,-0.059749153,-0.1138612,0.047600094,0.004228851,-0.21882987,-0.13926858,-0.1986668,-0.52355933,-0.13171837,-0.5138513,-0.640527,0.443027,0.3999363,0.1364243,-0.07628087,-0.27011225,0.49355957,-0.984402,-0.41287535,-0.09145251,0.060965914,-0.33129606,-0.3378359,0.26594883,-0.35600373,-0.5857916,-0.3940029,-0.5870607,0.6729943,-0.020752143,0.34330288,0.07559021,0.26965493,-0.108924136,-0.559943,-0.114895426,0.083277896,-0.6811364,0.44171387,0.48730874,0.40844133,-0.039536927,-0.08276229,-0.1861488,-1.4907775,-0.417156,-0.5443044,0.076349124,-0.7153836,-0.6826722,-0.019157333,0.41317725,0.8578916,-0.5635099,0.321638,-0.32333687,0.54666936,-0.0049882135,-0.003059309,0.382937,0.31894895
-0.16997309,0.5743242,0.09717401,1.3165724,0.30336022,0.3259817,-0.39416355,0.5602292,-0.3731454,-0.0040798825,0.1616626,0.08188998,0.18499456,0.6548087,-0.1588534,-0.74599373,-0.027671326,0.24337292,-0.28418794,0.4169421,-0.26740587,-0.4802491,-0.4356085,0.30300495,0.400515,-0.116244674,0.25347593,-0.49477193,-0.73714405,-0.5159886,0.3752338,-0.43911576,0.25951543,-0.25929195,-0.4914955,0.5141202,0.21348499,0.05049636,-0.51126534,-0.012772651,-0.9770255,0.06510811,0.94077,-0.82808,0.15368028,-0.1997164,0.17567223,-0.22479777,-0.44909215,0.0061206385,0.70875317,0.08641366,0.28879666,-0.56494546,-0.21147217,0.0154715385,-0.9524673,-0.017765904,0.032422993,0.6625422,0.15064132,0.16676824,-0.052015692,-0.5860224,-0.57064825,-0.10228995,-0.014054999,-0.32791284,-0.3101781,0.24274401,-0.4854693,0.035733666,-0.47883385,0.025262741,-0.22104189,-0.66175205,0.29296413,-0.23123185,0.27300572,0.64326006,0.21021849,0.14530475,0.6718531,-0.009923166,-0.35657954,0.09527243,0.637518,-0.10363551,-0.062064465,0.36237225,-0.23411903,0.011363937,-0.40611437,-0.51162165,0.08920426,-0.5723652,-0.7335172,-0.04178587,0.4134478,-0.13985434,-0.024431763,-0.009733461,-0.4487553,-0.20210403,-0.5790708,-0.44170576,-0.4292385,-0.42699787,0.6528471,-0.4046694,0.028567566,0.07313406,0.17899267,-0.31084698,0.49199563,0.2454017,-0.19787562,-0.39697668,-0.104957744,0.43744487,0.1354022,-0.24149613,-0.32945696,0.6925875,-0.5044872,-0.15664788,0.43177828,0.9932571
0.116680436,0.24074447,0.58243275,0.5577504,0.55768126,0.4072866,-0.40937692,0.3502464,-0.07039422,0.4331501,-0.26456335,0.6706314,0.7564889,0.5277615,-0.7119898,-0.29407448,0.17101943,-0.31443653,-0.011283768,0.2349987,-0.6264565,-0.46472272,-1.1743038,-0.04144279,-0.23640229,-0.21363951,0.1540305,0.3469639,-0.10628597,-0.17253228,0.7393512,-0.5279132,-0.893587,0.492576,0.055989273,0.10046333,-0.37713626,-0.16517338,-0.9864992,-0.56913334,0.16778481,0.6767686,0.59182614,0.082890995,-0.4211223,0.26786205,0.04566908,-0.043237347,-0.26027355,0.20764732,0.2178714,0.8482956,0.28367487,0.6711889,0.3436167,0.06139612,-0.08304704,0.6529146,-0.62909955,-0.2917078,-0.19747698,-0.40365964,0.25871214,0.07291565,0.19238226,-0.47852388,-0.2714566,-0.17189243,-0.57589245,-0.42812237,-0.2417931,0.28014845,-0.56919914,0.08200173,0.29416984,-0.28668988,0.06631138,-0.79289037,-0.10213813,0.30585918,-0.6108985,0.9783986,-0.34645358,0.47984105,-0.38586822,-0.21227546,0.30348086,-0.34121007,-0.15534815,0.43540376,0.1782559,0.33069128,-0.5184187,0.17303483,0.16249375,0.22156194,-0.0035428433,0.17199147,-0.7612188,0.5569808,-0.2200172,0.08662915,0.11389022,-0.73928165,-0.21203206,-0.0153226955,0.23205334,-0.030136473,0.8546646,0.5223978,-0.925777,-0.6399814,0.40493056,-0.0011613584,-0.28950235,-0.38432255,-0.8676456,-0.6776118,0.23423639,0.025702806,-0.110235415,-0.19077133,-0.050202645,-0.046560917,-0.9909028,0.76419705,0.095079936,0.48310226
0.29040852,0.05864032,-0.3099151,0.5963411,-0.2984314,-0.81687325,-0.027148815,-0.5427391,-0.6599705,-0.085739456,-0.44273078,-0.15329589,0.1536066,0.0737149,-0.11761194,0.7146772,-0.59595525,0.6023261,-0.5706746,0.17367746,-0.07510738,-0.4041705,-0.0578706,0.3351641,0.05938442,-0.5289317,0.75300044,-0.65248,0.14324123,-0.1464457,-0.103133224,0.13146776,0.3570213,0.034038305,-0.21679148,0.38692623,0.04403388,0.038883228,-0.6404321,0.38757852,-0.12845463,-0.9445774,0.87960213,-0.68692356,0.3799977,0.006174749,0.179357,0.90022814,0.09767128,-0.58000904,-0.15388228,-0.038178273,0.62262857,-0.029874846,-0.3856731,0.17327848,-0.14886105,0.6465383,-0.7438591,-0.3041147,-0.0018930053,0.03680723,-0.57202363,-0.2532342,-0.16435935,-0.15993036,0.0057366947,-0.02703989,-0.39594305,0.19424626,0.24300243,0.21958965,-0.6251767,0.19467261,-0.42640874,-0.8598528,0.04152406,-0.1220934,0.65701336,-0.4418584,-0.047492996,-0.48436046,-0.70307136,-0.3549082,-0.20980668,-0.5291229,0.6850501,0.8198508,-0.4253526,-0.5518877,-0.045671716,-0.26823795,-0.50230134,0.09667787,-0.57176423,-0.3865375,0.10260024,-0.13002577,0.5843593,-0.116163425,-0.16630958,-0.025844388,-0.7807421,0.14747734,-0.67231756,-0.08396795,0.37814495,-0.14731304,0.31129465,0.14775117,-0.67135525,-0.45273334,0.15970656,-0.06941457,0.021646962,0.13061577,-0.097661674,-0.8029464,-0.06244523,-0.011446962,-0.43605474,0.18570259,-0.14012426,-0.41989508,0.26250103,0.39989433,0.7796414,0.10495237
0.22787087,0.110167876,-0.8253066,0.17774172,0.03683159,-0.05170986,-0.46025735,-0.51326495,-0.38901773,-0.12796144,-0.5093815,-0.0015381204,0.19579302,0.4411564,0.2544141,-0.1753169,0.17685181,-0.23495509,0.2816745,0.20748276,0.6692005,-0.23636319,-0.7694006,0.3918896,-0.27195072,-0.23366913,-0.04983024,0.03738852,-0.29831457,-0.1635973,0.43116954,-0.83231187,-0.55248106,0.077666566,0.14230956,0.016679363,-0.16322133,0.10481889,0.0677725,0.42408478,-0.2718964,0.061504602,0.6072832,-0.25465438,0.029382113,-0.10161532,-0.25869662,0.4589655,0.18872534,-0.51627225,0.09919174,-0.25260538,0.5649721,-0.5469338,-0.05684891,0.37615347,0.32205674,0.74605227,0.1999093,0.010974588,-0.3032836,0.10369246,0.49061435,-0.05560185,0.13923638,-0.3305712,-0.017417489,0.5010422,-0.3153173,-0.72576284,0.16052525,0.5437512,-0.8994852,-0.18001524,0.0264733,0.07184725,-0.08249309,-0.40623343,-0.51340955,0.48815283,0.044375326,0.17234528,-0.5506525,-0.12387224,-0.21462087,0.450227,-0.40160885,0.6121629,0.03438283,-0.28806272,0.10001397,0.56545067,-1.2476648,-0.47787023,-0.06279401,0.6006071,-0.35952076,-0.15850985,0.117622055,0.01766695,0.037355483,0.52695704,-0.19303894,-0.26781648,-0.1558032,-0.83749866,0.22422999,0.09064409,0.62625504,-0.11625281,-0.27430263,-0.35255378,0.008352744,0.2785558,-0.0018006649,0.28744462,-0.51887304,-0.5141099,0.15701886,0.44961056,-0.2636772,0.05578504,0.27472413,-0.48546258,-0.44214717,-0.04902277,-0.05525829,1.119159
-0.36978576,0.41973686,-0.37224382,0.5001927,0.0004161124,-0.16801466,-0.6028375,-0.41131526,-0.55927944,-0.09788915,0.038748015,0.09492117,-0.15493576,0.6329459,-0.53963745,-0.29295513,-0.12587239,-0.41330066,-0.23855232,0.10428119,-0.08489463,0.0654223,-0.77553254,0.53343546,-0.49337906,-0.21134238,0.08480542,0.72033274,-0.07717267,-0.36741963,-0.054293092,-0.24300078,-0.46053392,-0.17443813,0.562757,-0.19656983,0.22893493,-0.19321471,-0.17797647,-0.19723736,-0.9385041,-0.15985633,0.50664455,0.11462302,-0.059240878,-0.47768354,-0.021026446,0.51918626,0.073233835,-0.3062066,-0.2925309,0.17183745,0.48190674,-0.17689322,-0.025953269,0.22285967,0.16168024,0.15281162,-0.37620792,0.42342907,0.33107844,0.3568785,0.3462668,0.2641202,-0.2281264,0.3327295,-0.09045126,-0.036916144,-0.46462002,-0.3556965,0.15325682,0.43080077,-0.21511516,0.39853898,-0.32377887,-0.09723578,0.45024252,0.08122741,-0.40631378,-0.036622755,0.16262987,0.4354219,-0.6518786,-0.12406821,-0.33917534,0.24384478,-0.085815184,0.14860037,-0.24549043,-0.41567212,-0.3407234,0.40312222,-0.53115284,0.19947338,0.3163551,0.689455,-0.40200615,-0.22032425,-0.02525021,-0.0069469837,0.10314588,0.06699607,-0.39242375,-0.3383296,-0.018885968,0.004792383,-0.070842326,-0.2931125,0.6155874,0.20651847,-0.09863079,-0.45481202,-0.051502857,0.3228418,0.44295076,0.47351518,-0.55083084,-0.7274066,0.059862886,0.28093415,0.08967116,-0.3891793,-0.31790024,0.046136826,-0.4574211,0.16410194,-0.04798964,0.012297273
0.24709263,0.888096,-0.7639736,0.3339309,0.4495334,0.18143396,-0.3940826,-0.13113633,-0.9645303,-0.2900559,0.504157,-0.29197535,0.2874439,0.596497,-0.64400774,0.2988879,-0.40822,0.06713435,-0.11103203,-0.07264083,0.20595564,0.20616128,-1.3628273,0.4752276,0.51758826,-0.38727692,0.32453835,-0.38526058,0.11031666,-0.44417807,-0.049310703,0.23890343,-0.62762475,-0.35960618,0.31432325,-0.4969889,0.45036104,-0.353337,0.06516125,-0.48234552,-0.96959853,-0.21731421,1.1402745,-0.2606004,-0.29964763,-0.30287936,0.37100998,-0.05532428,0.5470575,-0.34683037,0.44559082,0.6209027,0.191833,0.15081297,0.25600198,0.03818208,-0.30109432,0.38261783,-0.76522654,0.1641985,0.38829464,0.5801132,0.52889454,-0.18612874,-0.31194568,-0.23872052,0.024149356,-0.34500656,0.17549777,0.33056924,0.26433462,0.7521622,-0.05273944,0.38233373,-0.40905866,-0.28191525,-0.1736714,0.0020577544,0.039581224,-0.2611302,0.36371747,0.73460853,-0.89985245,-0.31325254,0.1864215,0.36149207,0.4367415,0.09629177,-0.49111515,-0.56748366,0.26308316,0.32533443,-0.8730166,-0.026977442,0.32127494,0.52080184,-0.64988256,-0.56835157,-0.095871694,-0.06518961,-0.09010748,0.30902305,-0.13324536,-0.42747173,0.23926008,0.28255334,-0.088911176,-0.48446792,0.55836844,0.099857025,-0.2164586,-0.0030467156,0.25808886,0.08615229,0.4222046,0.17722595,-0.4842965,-0.42296314,0.0304003,-0.1371419,-0.4415945,-0.97351485,-0.4727999,-0.08327209,-0.844027,0.16483736,-0.040010355,-0.13358954
